id,user_id,image_id,label_id,top,left,bottom,right,time_effort,token,creation_date,is_validated,is_correct
1026,A3O0EYFA3CCZ92,169,13,14,840,307,1548,25,5EJP9YA59ZW9J2R055KN,1/1/2020 21:38:24.601,1,
1028,A2AKY02RO5U49T,464,26,455,834,8,1305,3,DXTVQHGGVU7XUJF1RST6,1/1/2020 21:39:08.684,1,
1029,ARD4G7288R1JO,116,26,140,437,553,901,16,BS8M2OFM3TXBJFQV8GU6,1/1/2020 21:39:38.019,0,
1027,A13VP87EMEEGML,263,8,200,390,465,1618,16,22NV931QMWN24WH8XIFI,1/1/2020 21:39:00.908,1,
1030,A377VNJUPRFD4B,112,26,11,725,575,1501,7,32HL236WDHU6A8AVOROH,1/1/2020 21:39:54.512,1,
1031,A377VNJUPRFD4B,112,26,13,1557,543,1999,17,32HL236WDHU6A8AVOROH,1/1/2020 21:39:54.512,1,
1032,A2AKY02RO5U49T,501,17,429,498,0,1421,6,EVZGKYPLET15C0BLH6CF,1/1/2020 21:40:00.563,1,
1033,A31LNRQZVGM1R6,112,26,14,724,516,1456,19,C40252UE9KQL1IBB3AVK,1/1/2020 21:40:26.354,1,
1034,A31LNRQZVGM1R6,112,26,17,1559,507,2002,9,C40252UE9KQL1IBB3AVK,1/1/2020 21:40:26.354,1,
1035,A31LNRQZVGM1R6,112,26,556,597,331,435,16,C40252UE9KQL1IBB3AVK,1/1/2020 21:40:26.354,1,
1036,A34CEVCUT6TALC,33,26,251,561,506,975,13,2GXX0ZJBDSU0B801ETGE,1/1/2020 21:41:01.911,1,
1037,A34CEVCUT6TALC,33,26,252,561,505,976,7,2GXX0ZJBDSU0B801ETGE,1/1/2020 21:41:01.911,1,
1041,A3O0EYFA3CCZ92,228,19,91,456,379,1090,15,468TMOY6QBCGB8192ZEE,1/1/2020 21:41:20.419,1,
1042,AZFBQWB2VSG5D,156,17,140,454,473,721,3,10S0ZAU4PJZ5YJFK6KEZ,1/1/2020 21:41:27.268,1,
1043,AZFBQWB2VSG5D,156,26,138,733,468,993,6,10S0ZAU4PJZ5YJFK6KEZ,1/1/2020 21:41:27.268,1,
1044,AZFBQWB2VSG5D,156,3,136,995,470,1304,17,10S0ZAU4PJZ5YJFK6KEZ,1/1/2020 21:41:27.268,1,
1045,AZFBQWB2VSG5D,156,26,147,1311,481,1497,3,10S0ZAU4PJZ5YJFK6KEZ,1/1/2020 21:41:27.268,1,
1046,AZFBQWB2VSG5D,156,9,174,1521,467,1614,15,10S0ZAU4PJZ5YJFK6KEZ,1/1/2020 21:41:27.268,1,
1047,ABXI04K7467QI,71,26,214,469,512,1109,31,KUTI1D2KK6FAMVHLLWZT,1/1/2020 21:41:36.671,1,
1048,A377VNJUPRFD4B,285,22,213,419,490,536,15,1B44T0GG5CNV0JY9CGDA,1/1/2020 21:41:42.345,1,
1049,A34CEVCUT6TALC,120,26,251,931,546,1383,14,OPX6YRSV2D6FRCJGUXMF,1/1/2020 21:42:09.286,1,
1051,A2AKY02RO5U49T,156,6,457,446,145,0,32,V5KC5HN6PEQLE67V9CQD,1/1/2020 21:42:17.651,1,
1052,A2AKY02RO5U49T,156,17,457,457,145,698,7,V5KC5HN6PEQLE67V9CQD,1/1/2020 21:42:17.651,1,
1053,A2AKY02RO5U49T,156,26,467,713,144,973,11,V5KC5HN6PEQLE67V9CQD,1/1/2020 21:42:17.651,1,
1054,A2AKY02RO5U49T,156,26,459,1313,153,1509,9,V5KC5HN6PEQLE67V9CQD,1/1/2020 21:42:17.651,1,
1055,A2AKY02RO5U49T,156,26,461,1515,151,1813,15,V5KC5HN6PEQLE67V9CQD,1/1/2020 21:42:17.651,1,
1050,A30H28F41UBJGK,33,26,251,559,504,979,18,CA43OUFLRJS9C5G4ZEX3,1/1/2020 21:42:15.077,1,
1056,A3125C26HJQ33,120,26,172,357,557,1647,28,03ZA431H1TPJQSU9LF0I,1/1/2020 21:42:20.745,1,
1058,ARD4G7288R1JO,289,6,90,597,571,1389,18,2TXFZL7SPOV38UMDR0G7,1/1/2020 21:42:32.33,1,
1059,ARD4G7288R1JO,289,12,46,1394,458,1764,11,2TXFZL7SPOV38UMDR0G7,1/1/2020 21:42:32.33,1,
1060,ARD4G7288R1JO,289,8,60,584,518,241,13,2TXFZL7SPOV38UMDR0G7,1/1/2020 21:42:32.33,1,
1057,A377VNJUPRFD4B,483,26,227,1179,473,1540,14,D0QYM66RXYHIN94TID9D,1/1/2020 21:42:32.153,1,
1061,A3O0EYFA3CCZ92,130,23,114,511,283,806,11,7446PFYTHWX98XI7WLSL,1/1/2020 21:42:40.646,0,
1062,A3O0EYFA3CCZ92,130,26,128,821,351,1118,9,7446PFYTHWX98XI7WLSL,1/1/2020 21:42:40.646,0,
1063,A3O0EYFA3CCZ92,130,8,139,1134,478,1539,9,7446PFYTHWX98XI7WLSL,1/1/2020 21:42:40.646,0,
1064,AZFBQWB2VSG5D,108,26,158,403,510,635,30,NLVH8TBUAD5J2ISFNU5Y,1/1/2020 21:42:59.286,1,
1065,AZFBQWB2VSG5D,108,26,154,917,511,1563,2,NLVH8TBUAD5J2ISFNU5Y,1/1/2020 21:42:59.286,1,
1066,A19DYGQUQX6FWQ,483,14,244,1161,462,1508,10,LELQN8E2GO3AUUV5E1AU,1/1/2020 21:43:07.89,1,
1067,AYTPMELOHEG9M,289,17,102,1397,504,1772,23,68R0MX49NQU3HRW5MCKT,1/1/2020 21:43:33.736,1,
1068,AYTPMELOHEG9M,289,26,55,591,457,1393,10,68R0MX49NQU3HRW5MCKT,1/1/2020 21:43:33.736,1,
1069,AYTPMELOHEG9M,289,6,57,577,493,335,10,68R0MX49NQU3HRW5MCKT,1/1/2020 21:43:33.736,1,
1070,A2YBRWIUM45CAJ,33,19,311,565,508,979,47,A6AYAQB91BW3HJK0J0TA,1/1/2020 21:43:40.628,1,
1071,A34CEVCUT6TALC,63,10,174,428,481,745,14,R55NBE7GEJ2FJ982HWHD,1/1/2020 21:43:40.795,1,
1072,A34CEVCUT6TALC,63,26,170,1059,515,1372,1,R55NBE7GEJ2FJ982HWHD,1/1/2020 21:43:40.795,1,
1073,A34CEVCUT6TALC,63,26,164,1372,499,1579,3,R55NBE7GEJ2FJ982HWHD,1/1/2020 21:43:40.795,1,
1074,A34CEVCUT6TALC,63,10,179,810,490,960,9,R55NBE7GEJ2FJ982HWHD,1/1/2020 21:43:40.795,1,
1038,ANAFNJUX1C8NB,73,3,185,519,503,1353,37,UKIYJDSUKEL39MI1SMUH,1/1/2020 21:41:19.174,0,
1075,A3125C26HJQ33,108,26,140,902,553,1552,17,NKI8Z0RIJ4OCLVAV1F49,1/1/2020 21:44:02.055,1,
1076,A3125C26HJQ33,108,26,162,357,562,872,9,NKI8Z0RIJ4OCLVAV1F49,1/1/2020 21:44:02.055,1,
1078,APC2Q1UX7A620,108,26,176,909,555,1429,19,OFV4OBI5NI0RT8ABOEPA,1/1/2020 21:44:38.954,1,
1077,A18UH8VWGMHB81,72,26,171,1478,471,1920,32,V80AL5WWH80J6TC378J0,1/1/2020 21:44:36.992,1,
1079,A30H28F41UBJGK,63,10,146,449,498,963,24,XXXG2WDOMHTGXX8VVIWF,1/1/2020 21:44:41.513,1,
1080,A30H28F41UBJGK,63,26,162,1052,506,1386,10,XXXG2WDOMHTGXX8VVIWF,1/1/2020 21:44:41.513,1,
1081,A30H28F41UBJGK,63,26,162,1363,504,1558,21,XXXG2WDOMHTGXX8VVIWF,1/1/2020 21:44:41.513,1,
1082,AZFBQWB2VSG5D,63,10,175,393,510,982,14,Z22I483KI2Z8HLLDTVJZ,1/1/2020 21:44:53.57,1,
1083,AZFBQWB2VSG5D,63,26,168,1066,498,1381,19,Z22I483KI2Z8HLLDTVJZ,1/1/2020 21:44:53.57,1,
1084,AZFBQWB2VSG5D,63,26,157,1376,500,1613,14,Z22I483KI2Z8HLLDTVJZ,1/1/2020 21:44:53.57,1,
1085,AYTPMELOHEG9M,72,8,196,246,533,490,14,RCB485OQF278PGIYK0MN,1/1/2020 21:45:35.242,1,
1086,AYTPMELOHEG9M,72,26,190,1494,486,1769,7,RCB485OQF278PGIYK0MN,1/1/2020 21:45:35.242,1,
1087,AYTPMELOHEG9M,72,17,188,840,532,1184,7,RCB485OQF278PGIYK0MN,1/1/2020 21:45:35.242,1,
1088,AYTPMELOHEG9M,72,6,150,558,518,810,3,RCB485OQF278PGIYK0MN,1/1/2020 21:45:35.242,1,
1089,ARRVI6AGG4ULP,72,22,201,557,552,808,14,5A5QAW5GBRR6NSODYHVC,1/1/2020 21:45:42.842,1,
1090,APC2Q1UX7A620,72,26,204,592,514,792,15,AHTYGD6CV6Z9VZUZ4J4U,1/1/2020 21:46:16.685,1,
1091,APC2Q1UX7A620,72,22,203,849,514,1132,9,AHTYGD6CV6Z9VZUZ4J4U,1/1/2020 21:46:16.685,1,
1092,APC2Q1UX7A620,72,26,197,1181,503,1430,2,AHTYGD6CV6Z9VZUZ4J4U,1/1/2020 21:46:16.685,1,
1093,A3TTTF43O4IPOY,72,22,181,566,521,1141,33,QJY3J97WDB4LGN975G4V,1/1/2020 21:46:18.266,1,
1094,A1OJ8IJAEIWL9T,72,26,158,1629,439,1707,22,2W9XGPMU9ALLJLC2T6E2,1/1/2020 21:46:21.215,1,
1095,A3125C26HJQ33,72,22,216,518,523,363,15,NTNQWLOLVDRYY1YZN4OG,1/1/2020 21:46:32.833,1,
1096,A3125C26HJQ33,72,22,211,550,502,791,5,NTNQWLOLVDRYY1YZN4OG,1/1/2020 21:46:32.833,1,
1097,A3125C26HJQ33,72,22,210,828,503,1142,7,NTNQWLOLVDRYY1YZN4OG,1/1/2020 21:46:32.833,1,
1098,A3125C26HJQ33,72,26,210,1186,497,1455,8,NTNQWLOLVDRYY1YZN4OG,1/1/2020 21:46:32.833,1,
1099,A3125C26HJQ33,72,22,182,1481,483,1653,11,NTNQWLOLVDRYY1YZN4OG,1/1/2020 21:46:32.833,1,
1100,ANUCO90QWXHKV,72,26,183,1486,466,1856,28,1G94R29U9M5KROWKEINP,1/1/2020 21:49:10.485,1,
1101,ANUCO90QWXHKV,72,17,220,241,490,495,20,1G94R29U9M5KROWKEINP,1/1/2020 21:49:10.485,1,
1102,ANUCO90QWXHKV,72,22,207,848,502,1137,19,1G94R29U9M5KROWKEINP,1/1/2020 21:49:10.485,1,
1103,ANUCO90QWXHKV,72,26,204,578,506,787,17,1G94R29U9M5KROWKEINP,1/1/2020 21:49:10.485,1,
1104,ANUCO90QWXHKV,72,17,207,133,477,208,12,1G94R29U9M5KROWKEINP,1/1/2020 21:49:10.485,1,
1105,A24UW5LJPVNWA9,147,26,213,1060,454,296,27,KTY02ENYUAX9CFVPLUUW,1/1/2020 22:07:26.579,1,
1106,A24UW5LJPVNWA9,147,26,214,1068,465,1460,12,KTY02ENYUAX9CFVPLUUW,1/1/2020 22:07:26.579,1,
1107,A24UW5LJPVNWA9,147,4,215,1466,468,1720,8,KTY02ENYUAX9CFVPLUUW,1/1/2020 22:07:26.579,1,
1108,A24UW5LJPVNWA9,147,26,215,1727,479,2004,10,KTY02ENYUAX9CFVPLUUW,1/1/2020 22:07:26.579,1,
1109,A1A6UVH1CCP8CD,137,13,82,186,522,351,22,3FA7MO1F4E5V5OGQKW8O,1/1/2020 22:08:01.089,1,
1110,AMG5FA0P014M0,492,1,232,535,575,1285,20,BOPPMBGIWO8UCZAZYS54,1/1/2020 22:08:34.571,1,
1111,A1G1OO4IWM8EP5,177,6,143,346,498,1245,16,A9OB1L3X7OZ5GQDOBBSD,1/1/2020 22:09:22.302,1,
1112,A1G1OO4IWM8EP5,177,6,147,1248,491,2007,17,A9OB1L3X7OZ5GQDOBBSD,1/1/2020 22:09:22.302,1,
1113,A1A6UVH1CCP8CD,399,8,213,839,474,1551,10,TLVHURRYDXJVCITS3SAJ,1/1/2020 22:09:34.77,1,
1114,A1A6UVH1CCP8CD,399,6,207,1565,506,2006,12,TLVHURRYDXJVCITS3SAJ,1/1/2020 22:09:34.77,1,
1115,A24UW5LJPVNWA9,73,8,214,519,508,296,14,M2G5U5397Q1YM43SZH0Y,1/1/2020 22:09:54.341,1,
1116,A24UW5LJPVNWA9,73,19,185,540,507,1346,13,M2G5U5397Q1YM43SZH0Y,1/1/2020 22:09:54.341,1,
1117,A24UW5LJPVNWA9,73,17,182,1362,497,1646,10,M2G5U5397Q1YM43SZH0Y,1/1/2020 22:09:54.341,1,
1118,A24UW5LJPVNWA9,73,17,186,1655,482,1921,18,M2G5U5397Q1YM43SZH0Y,1/1/2020 22:09:54.341,1,
1119,AMG5FA0P014M0,71,21,228,461,527,1074,12,MG0JBGSWFXOJM5P3PW30,1/1/2020 22:09:56.55,1,
1121,A1A6UVH1CCP8CD,489,8,194,186,433,1071,12,WSJFQZT6CC8IL2TE5NK4,1/1/2020 22:10:57.801,1,
1122,A24UW5LJPVNWA9,361,26,219,1164,510,292,16,0K3A8GZXN4250QNL458F,1/1/2020 22:11:11.931,1,
1123,A24UW5LJPVNWA9,361,4,218,1175,516,2002,11,0K3A8GZXN4250QNL458F,1/1/2020 22:11:11.931,1,
1120,AMG5FA0P014M0,161,6,161,703,593,1569,9,E11C7M5Y5F0JYQGIPVP3,1/1/2020 22:10:48.41,1,
1124,A92XQ2GO3SPVE,228,19,225,387,507,1561,15,28R1XWMAG0ELZLLOCSV0,1/1/2020 22:11:54.961,1,
1125,A28RPI5Z29NIWZ,397,17,226,429,481,829,67,4T788DB1MNZZ1G0LN464,1/1/2020 22:12:00.806,1,
1126,A3QIWHREBINC1Z,246,26,468,713,226,470,9,D5Z2XK0WX99JJJ8AAIJ8,1/1/2020 22:13:02.249,1,
1127,A3QIWHREBINC1Z,246,16,227,721,468,933,18,D5Z2XK0WX99JJJ8AAIJ8,1/1/2020 22:13:02.249,1,
1128,A3QIWHREBINC1Z,246,26,263,1075,468,1507,18,D5Z2XK0WX99JJJ8AAIJ8,1/1/2020 22:13:02.249,1,
1129,A5VHRP71IVYKN,427,17,235,543,426,1048,32,61KLPIJ0G30OCLO06L91,1/1/2020 22:13:09.653,1,
1130,AS9QXF2YB21SY,348,20,222,592,471,166,4,2FRSGY6BZGO7AOQK6VHI,1/1/2020 22:15:20.893,1,
1131,AS9QXF2YB21SY,348,17,221,1348,487,1843,7,2FRSGY6BZGO7AOQK6VHI,1/1/2020 22:15:20.893,1,
1132,A2FK8PJ5YBXI0M,425,26,182,371,467,652,8,VTGOFX7PQS7LJ5DMQ1AA,1/1/2020 22:16:08.854,1,
1133,A2FK8PJ5YBXI0M,425,26,247,1162,478,1626,30,VTGOFX7PQS7LJ5DMQ1AA,1/1/2020 22:16:08.854,1,
1134,A2FK8PJ5YBXI0M,425,22,201,661,477,944,15,VTGOFX7PQS7LJ5DMQ1AA,1/1/2020 22:16:08.854,1,
1140,AS9QXF2YB21SY,16,21,213,1466,533,1844,14,PHL28XSRPNQ2AOAT1LOR,1/1/2020 22:16:20.496,1,
1141,AS9QXF2YB21SY,16,19,280,725,460,349,4,PHL28XSRPNQ2AOAT1LOR,1/1/2020 22:16:20.496,1,
1135,A1YH0X6J8U7948,193,10,148,73,497,337,16,09351GQQ1U2ETME2UQW2,1/1/2020 22:16:17.489,1,
1136,A1YH0X6J8U7948,193,26,150,339,484,604,16,09351GQQ1U2ETME2UQW2,1/1/2020 22:16:17.489,1,
1137,A1YH0X6J8U7948,193,6,148,671,492,967,14,09351GQQ1U2ETME2UQW2,1/1/2020 22:16:17.489,1,
1138,A1YH0X6J8U7948,193,26,151,1031,491,1359,12,09351GQQ1U2ETME2UQW2,1/1/2020 22:16:17.489,1,
1139,A1YH0X6J8U7948,193,26,150,1355,479,1654,12,09351GQQ1U2ETME2UQW2,1/1/2020 22:16:17.489,1,
1142,A2UHK8HUXXMSVM,41,6,243,980,579,1413,3,9LI1NLNQR0EZ2SVXMKSI,1/1/2020 22:16:39.174,1,
1143,AS9QXF2YB21SY,229,19,539,1626,140,165,9,PBCPAW1LURBRM9218QF8,1/1/2020 22:16:51.793,1,
1145,A2EED3HLTA96CP,42,26,132,42,561,757,22,LFU02NEODV10BPNFCYJ2,1/1/2020 22:17:13.615,1,
1144,A218BGZJ249RHB,208,6,470,859,153,1522,2,ERLVN9QUT1XEYAVVSU1N,1/1/2020 22:17:08.747,1,
1146,A2EED3HLTA96CP,42,6,136,810,587,1986,14,LFU02NEODV10BPNFCYJ2,1/1/2020 22:17:13.615,1,
1147,ANFE3MX7DI3J6,49,7,107,343,511,833,21,KMKFLT6MRKM7TF66IW3S,1/1/2020 22:17:25.722,1,
1148,ANFE3MX7DI3J6,49,19,129,831,536,1655,17,KMKFLT6MRKM7TF66IW3S,1/1/2020 22:17:25.722,1,
1149,ANFE3MX7DI3J6,49,7,147,1918,575,1618,4,KMKFLT6MRKM7TF66IW3S,1/1/2020 22:17:25.722,1,
1150,ANFE3MX7DI3J6,49,26,119,333,535,71,15,KMKFLT6MRKM7TF66IW3S,1/1/2020 22:17:25.722,1,
1151,A3KOWY3F88WP94,374,10,402,1053,401,1054,9,JCVS0GIOIH24QB0FTR1H,1/1/2020 22:17:36.697,1,
1152,A2LP305VI4WP0,90,19,220,752,502,1225,22,O3QDHXDDWHKJNER4OUK8,1/1/2020 22:17:49.85,1,
1153,A2FK8PJ5YBXI0M,427,26,471,1053,218,590,20,VRPRUG1HL9VIS6CXEE60,1/1/2020 22:17:50.339,1,
1154,A2FK8PJ5YBXI0M,427,22,484,1637,266,1089,4,VRPRUG1HL9VIS6CXEE60,1/1/2020 22:17:50.339,1,
1155,A2UHK8HUXXMSVM,375,26,212,427,508,1432,25,CK2OCE9CDEDS9IP40KKX,1/1/2020 22:18:34.895,1,
1156,ANFE3MX7DI3J6,239,19,141,74,560,1587,12,CXW1ZNRHV35CQE55DOMK,1/1/2020 22:18:35.305,1,
1157,A2EED3HLTA96CP,467,26,262,41,465,570,17,7AZ03BN63KKF0YK7KPKX,1/1/2020 22:18:40.473,1,
1158,A2EED3HLTA96CP,467,26,256,589,488,1879,15,7AZ03BN63KKF0YK7KPKX,1/1/2020 22:18:40.473,1,
1159,A2EED3HLTA96CP,467,26,256,1894,485,2006,3,7AZ03BN63KKF0YK7KPKX,1/1/2020 22:18:40.473,1,
1161,A1AWR7C38PW42P,23,9,515,454,192,716,15,Z5B6BVZ0KVN10IHVDVTI,1/1/2020 22:18:52.425,1,
1162,A1AWR7C38PW42P,23,6,491,1037,177,1557,4,Z5B6BVZ0KVN10IHVDVTI,1/1/2020 22:18:52.425,1,
1160,ALZUF0J43BEO3,509,6,126,641,504,1233,21,FJORG43L5CJ83BBGMXCG,1/1/2020 22:18:51.457,1,
1163,A31Y7PAMZO5GVZ,472,26,18,423,16,425,13,7OAGA1A83UYDIGQJTLSQ,1/1/2020 22:19:22.895,1,
1164,A8NMM0NXN9JIT,42,7,138,811,495,1392,12,03T2EJZHCI8YGZVR8TR3,1/1/2020 22:19:33.265,1,
1165,A8NMM0NXN9JIT,42,7,477,753,478,753,8,03T2EJZHCI8YGZVR8TR3,1/1/2020 22:19:33.265,1,
1166,A143XOVO01UBMQ,373,26,242,736,426,1543,21,J2808WQZEYW3V6WO4GC9,1/1/2020 22:19:38.995,1,
1167,A2EED3HLTA96CP,212,26,197,45,452,424,10,NQC33GKW1SLHLVWI5BJY,1/1/2020 22:19:46.98,1,
1168,A2EED3HLTA96CP,212,13,186,517,466,1220,10,NQC33GKW1SLHLVWI5BJY,1/1/2020 22:19:46.98,1,
1169,A9LXSGXZM4IJE,48,19,8,413,315,1577,7,DM3I0CR5LNP72SSLV7EU,1/1/2020 22:19:57.346,1,
1170,ANFE3MX7DI3J6,348,15,224,573,471,68,16,412G55S47BDB9M3B62XK,1/1/2020 22:20:03.697,1,
1171,ANFE3MX7DI3J6,348,17,222,1347,497,1936,15,412G55S47BDB9M3B62XK,1/1/2020 22:20:03.697,1,
1172,A32KY6ARWL8W3E,359,9,538,848,162,1236,15,955NY9096JAYN71JA7KM,1/1/2020 22:20:16.245,1,
1173,A32KY6ARWL8W3E,359,26,543,424,164,849,10,955NY9096JAYN71JA7KM,1/1/2020 22:20:16.245,1,
1174,A3AJE1ORZMFDON,298,3,232,941,482,1051,14,1PFMVPSD0AIKN8ECWUP7,1/1/2020 22:20:23.559,1,
1175,A1KL6MRIHQFJND,229,5,124,546,399,992,11,HWSLICO895J3HFLVK8AL,1/1/2020 22:20:38.44,1,
1176,A213MWROVZM4HA,72,21,124,381,494,911,12,3AYK6AWMN4QJTLMY99ZL,1/1/2020 22:20:52.858,1,
1179,A3NLEBJ514X9KD,147,26,202,271,461,1051,39,1707614O8P0OO6HLA3Q4,1/1/2020 22:21:07.127,1,
1180,A3NLEBJ514X9KD,147,26,206,1058,478,1459,36,1707614O8P0OO6HLA3Q4,1/1/2020 22:21:07.127,1,
1181,A3NLEBJ514X9KD,147,4,206,1466,471,1734,4,1707614O8P0OO6HLA3Q4,1/1/2020 22:21:07.127,1,
1177,ALZUF0J43BEO3,122,17,178,1673,547,1223,11,IM7FP2RWUY6QMJ0Q5A3B,1/1/2020 22:21:03.864,1,
1178,ALZUF0J43BEO3,122,8,86,1218,536,763,17,IM7FP2RWUY6QMJ0Q5A3B,1/1/2020 22:21:03.864,1,
1182,A2EKQPPOBSXLQI,199,7,494,1212,184,1534,5,DEB34RFT4XCA9UU7O7C1,1/1/2020 22:21:31.551,1,
1183,A3NTNVS05946M0,171,7,202,482,572,859,7,BSLF5DWPH4YDOKLVIF0X,1/1/2020 22:21:36.737,1,
1184,A3FCYUTV0X0Z6U,184,6,210,285,637,1558,14,X60XHW6SJJL8MYE3BV5O,1/1/2020 22:21:42.173,1,
1185,A39MY9AYB12RYW,24,6,148,584,519,839,4,M75UCF8GI88IX5FZU5SP,1/1/2020 22:21:48.387,1,
1186,A39MY9AYB12RYW,24,6,140,845,506,1085,8,M75UCF8GI88IX5FZU5SP,1/1/2020 22:21:48.387,1,
1189,A1GH2U2HQ28U1Q,250,6,221,131,540,595,9,DTYL7OCW4LZKBE3BCZLY,1/1/2020 22:22:07.782,0,
1190,A1GH2U2HQ28U1Q,250,26,3,1166,462,2002,13,DTYL7OCW4LZKBE3BCZLY,1/1/2020 22:22:07.782,0,
1187,A10NBQP7W50X1I,234,3,160,235,207,1100,22,Y4D9C5DODOIGU8CSTH82,1/1/2020 22:22:03.015,1,
1191,A2EKQPPOBSXLQI,375,23,452,343,119,1321,3,Q93ZHVMXHIF6M38YNM3M,1/1/2020 22:22:15.067,1,
1192,A3BGUTC6NQ6A44,21,6,163,1553,506,983,13,49EL9VWO75NWCSGXWLO3,1/1/2020 22:22:15.585,1,
1193,A3BGUTC6NQ6A44,21,17,502,981,129,400,12,49EL9VWO75NWCSGXWLO3,1/1/2020 22:22:15.585,1,
1194,A3BGUTC6NQ6A44,21,6,201,1556,509,2003,3,49EL9VWO75NWCSGXWLO3,1/1/2020 22:22:15.585,1,
1195,A28RPI5Z29NIWZ,225,19,147,590,539,1033,42,G3VB547SQVMUUXZTGKQH,1/1/2020 22:22:16.867,1,
1196,A3FCYUTV0X0Z6U,133,8,119,769,540,1112,11,9WSBED1P8GQWJKDSKRI1,1/1/2020 22:22:32.703,1,
1197,A3FCYUTV0X0Z6U,133,3,107,1177,488,1588,14,9WSBED1P8GQWJKDSKRI1,1/1/2020 22:22:32.703,1,
1199,A3NTNVS05946M0,262,17,170,413,473,1213,10,UA5YVL3R7MKSZ1PRCVVV,1/1/2020 22:22:40.8,1,
1198,ALZUF0J43BEO3,131,8,115,348,493,970,34,7M0X3MCMCC8N1XCPO6G7,1/1/2020 22:22:36.977,1,
1203,A3FCYUTV0X0Z6U,361,19,11,127,507,1888,9,9XI5HA3AYSQ3C29D6ONX,1/1/2020 22:22:51.521,1,
1200,A10GO3Y1CD5K3Q,122,8,85,423,428,734,8,0XNOXG10TV5ZDSMPBQZ9,1/1/2020 22:22:49.627,1,
1201,A10GO3Y1CD5K3Q,122,5,61,813,435,1247,12,0XNOXG10TV5ZDSMPBQZ9,1/1/2020 22:22:49.627,1,
1202,A10GO3Y1CD5K3Q,122,17,81,1272,435,1563,2,0XNOXG10TV5ZDSMPBQZ9,1/1/2020 22:22:49.627,1,
1204,A2FK8PJ5YBXI0M,206,6,492,1011,110,509,21,AZEBLDU8A3WEJKU5ZTB7,1/1/2020 22:22:52.398,1,
1205,A2FK8PJ5YBXI0M,206,22,116,1033,479,1571,12,AZEBLDU8A3WEJKU5ZTB7,1/1/2020 22:22:52.398,1,
1206,A18H3EK547GHD4,22,21,111,211,497,801,15,CI1O85SV2H6QDWYHE289,1/1/2020 22:22:58.594,1,
1207,A2EKQPPOBSXLQI,248,26,424,302,158,739,19,DD0ZLXGBZV58IV54TRPC,1/1/2020 22:23:11.096,1,
1208,A2EKQPPOBSXLQI,248,6,461,1069,217,1513,5,DD0ZLXGBZV58IV54TRPC,1/1/2020 22:23:11.096,1,
1209,A10GO3Y1CD5K3Q,13,14,220,661,531,1112,14,2IX5HZECVM1C0OHT7MM3,1/1/2020 22:23:40.811,1,
1210,A10GO3Y1CD5K3Q,13,22,223,1150,522,1544,1,2IX5HZECVM1C0OHT7MM3,1/1/2020 22:23:40.811,1,
1211,AOQIN4AGBL85L,230,3,150,267,238,1068,24,F74WCUTQOLBEIAYP22XK,1/1/2020 22:24:00.308,1,
1212,AJUI32V3AFBLE,363,23,269,301,413,608,24,M87P3YNC7H7JEPG10NYK,1/1/2020 22:24:21.505,0,
1213,AJUI32V3AFBLE,363,23,215,618,510,1641,14,M87P3YNC7H7JEPG10NYK,1/1/2020 22:24:21.505,0,
1214,AJUI32V3AFBLE,363,26,497,1697,497,1697,22,M87P3YNC7H7JEPG10NYK,1/1/2020 22:24:21.505,0,
1215,AJUI32V3AFBLE,363,26,211,1648,507,1874,12,M87P3YNC7H7JEPG10NYK,1/1/2020 22:24:21.505,0,
1216,A10GO3Y1CD5K3Q,296,7,186,844,496,1134,4,E53M8OESM2107Z3FYUA6,1/1/2020 22:24:33.275,1,
1217,A3UF6XXFFRR237,397,26,213,827,477,1224,14,1PINQ7B2QS6H5EDL01SJ,1/1/2020 22:25:01.153,0,
1218,A3UF6XXFFRR237,397,26,216,436,451,826,10,1PINQ7B2QS6H5EDL01SJ,1/1/2020 22:25:01.153,0,
1039,ANAFNJUX1C8NB,73,17,184,1365,518,1639,9,UKIYJDSUKEL39MI1SMUH,1/1/2020 21:41:19.174,0,
1040,ANAFNJUX1C8NB,73,17,193,1656,489,1929,23,UKIYJDSUKEL39MI1SMUH,1/1/2020 21:41:19.174,0,
1219,A285CT5UNFIK03,285,22,187,306,432,494,22,BUEWK7413ALLVBQS8DXM,1/1/2020 22:26:13.668,1,
1220,A2LGYV57X9WMCD,352,3,239,714,487,1104,22,ZEO3FRAWDL48AFY7ESQO,1/1/2020 22:26:18.733,1,
1221,A2LGYV57X9WMCD,352,15,281,1513,415,1597,8,ZEO3FRAWDL48AFY7ESQO,1/1/2020 22:26:18.733,1,
1222,AUKAQ17894HDP,501,7,429,507,186,872,14,OPEELXC1SDWGOXDU4XF5,1/1/2020 22:26:25.471,1,
1223,AUKAQ17894HDP,501,17,474,1042,194,1422,0,OPEELXC1SDWGOXDU4XF5,1/1/2020 22:26:25.471,1,
1224,A1BAT5O7WVAFPW,85,8,192,1198,416,1636,18,XWF7XZ7SQ7O86C31VORO,1/1/2020 22:26:34.115,1,
1225,AJUI32V3AFBLE,134,6,70,266,512,756,22,T1L9CT7BVMOXITHMVEDE,1/1/2020 22:27:20.74,1,
1226,AJUI32V3AFBLE,134,4,67,758,522,1119,14,T1L9CT7BVMOXITHMVEDE,1/1/2020 22:27:20.74,1,
