id,user_id,image_id,label_id,top,left,bottom,right,time_effort,token,creation_date,is_validated,is_correct,est_lat,est_lng
1115,A24UW5LJPVNWA9,73,8,214,519,508,296,14,M2G5U5397Q1YM43SZH0Y,1/1/2020 22:09:54.341,1,,40.792544128283936,-73.97301818438488
1116,A24UW5LJPVNWA9,73,19,185,540,507,1346,13,M2G5U5397Q1YM43SZH0Y,1/1/2020 22:09:54.341,1,,40.79246666064292,-73.97307456824788
1117,A24UW5LJPVNWA9,73,17,182,1362,497,1646,10,M2G5U5397Q1YM43SZH0Y,1/1/2020 22:09:54.341,1,,40.792394103281936,-73.97312737822436
1118,A24UW5LJPVNWA9,73,17,186,1655,482,1921,18,M2G5U5397Q1YM43SZH0Y,1/1/2020 22:09:54.341,1,,40.79234012467098,-73.97316666588776
1119,AMG5FA0P014M0,71,21,228,461,527,1074,12,MG0JBGSWFXOJM5P3PW30,1/1/2020 22:09:56.55,1,,40.79211002500544,-73.97333425136227
1120,AMG5FA0P014M0,161,6,161,703,593,1569,9,E11C7M5Y5F0JYQGIPVP3,1/1/2020 22:10:48.41,1,,40.798269574674634,-73.96884018266091
1124,A92XQ2GO3SPVE,228,19,225,387,507,1561,15,28R1XWMAG0ELZLLOCSV0,1/1/2020 22:11:54.961,1,,40.80751858508577,-73.96458744616388
1126,A3QIWHREBINC1Z,246,26,468,713,226,470,9,D5Z2XK0WX99JJJ8AAIJ8,1/1/2020 22:13:02.249,1,,40.80529016695999,-73.9661983305976
1127,A3QIWHREBINC1Z,246,16,227,721,468,933,18,D5Z2XK0WX99JJJ8AAIJ8,1/1/2020 22:13:02.249,1,,40.80531980107108,-73.96617691487887
1128,A3QIWHREBINC1Z,246,26,263,1075,468,1507,18,D5Z2XK0WX99JJJ8AAIJ8,1/1/2020 22:13:02.249,1,,40.80537253214083,-73.96613880765322
1140,AS9QXF2YB21SY,16,21,213,1466,533,1844,14,PHL28XSRPNQ2AOAT1LOR,1/1/2020 22:16:20.496,1,,40.78556875815816,-73.97635128700703
1141,AS9QXF2YB21SY,16,19,280,725,460,349,4,PHL28XSRPNQ2AOAT1LOR,1/1/2020 22:16:20.496,1,,40.78576251921044,-73.9762127883826
1135,A1YH0X6J8U7948,193,10,148,73,497,337,16,09351GQQ1U2ETME2UQW2,1/1/2020 22:16:17.489,1,,40.79831457447569,-73.96943011025496
1136,A1YH0X6J8U7948,193,26,150,339,484,604,16,09351GQQ1U2ETME2UQW2,1/1/2020 22:16:17.489,1,,40.79836631450325,-73.9693927670252
1137,A1YH0X6J8U7948,193,6,148,671,492,967,14,09351GQQ1U2ETME2UQW2,1/1/2020 22:16:17.489,1,,40.79845132758436,-73.96953210708304
1138,A1YH0X6J8U7948,193,26,151,1031,491,1359,12,09351GQQ1U2ETME2UQW2,1/1/2020 22:16:17.489,1,,40.79845358495179,-73.96932973056087
1139,A1YH0X6J8U7948,193,26,150,1355,479,1654,12,09351GQQ1U2ETME2UQW2,1/1/2020 22:16:17.489,1,,40.798492638619635,-73.96930150059056
1142,A2UHK8HUXXMSVM,41,6,243,980,579,1413,3,9LI1NLNQR0EZ2SVXMKSI,1/1/2020 22:16:39.174,1,,40.78800593384862,-73.97457105978367
1143,AS9QXF2YB21SY,229,19,539,1626,140,165,9,PBCPAW1LURBRM9218QF8,1/1/2020 22:16:51.793,1,,40.80716489096196,-73.96482862023413
1145,A2EED3HLTA96CP,42,26,132,42,561,757,22,LFU02NEODV10BPNFCYJ2,1/1/2020 22:17:13.615,1,,40.788180198300545,-73.97444399086868
1144,A218BGZJ249RHB,208,6,470,859,153,1522,2,ERLVN9QUT1XEYAVVSU1N,1/1/2020 22:17:08.747,1,,40.797394681745175,-73.97009143016058
1146,A2EED3HLTA96CP,42,6,136,810,587,1986,14,LFU02NEODV10BPNFCYJ2,1/1/2020 22:17:13.615,1,,40.788064888039436,-73.97452807724615
1147,ANFE3MX7DI3J6,49,7,107,343,511,833,21,KMKFLT6MRKM7TF66IW3S,1/1/2020 22:17:25.722,1,,40.79104924051776,-73.97411166929021
1148,ANFE3MX7DI3J6,49,19,129,831,536,1655,17,KMKFLT6MRKM7TF66IW3S,1/1/2020 22:17:25.722,1,,40.79095881943165,-73.9741774129549
1149,ANFE3MX7DI3J6,49,7,147,1918,575,1618,4,KMKFLT6MRKM7TF66IW3S,1/1/2020 22:17:25.722,1,,40.790864069938344,-73.97424630373231
1150,ANFE3MX7DI3J6,49,26,119,333,535,71,15,KMKFLT6MRKM7TF66IW3S,1/1/2020 22:17:25.722,1,,40.791133834098105,-73.97404493584828
1152,A2LP305VI4WP0,90,19,220,752,502,1225,22,O3QDHXDDWHKJNER4OUK8,1/1/2020 22:17:49.85,1,,40.79355824494552,-73.97227600059553
1156,ANFE3MX7DI3J6,239,19,141,74,560,1587,12,CXW1ZNRHV35CQE55DOMK,1/1/2020 22:18:35.305,1,,40.80608172466348,-73.96561878913059
1161,A1AWR7C38PW42P,23,9,515,454,192,716,15,Z5B6BVZ0KVN10IHVDVTI,1/1/2020 22:18:52.425,1,,40.786732173124726,-73.9755051937839
1162,A1AWR7C38PW42P,23,6,491,1037,177,1557,4,Z5B6BVZ0KVN10IHVDVTI,1/1/2020 22:18:52.425,1,,40.786621458216274,-73.97558609260614
1164,A8NMM0NXN9JIT,42,7,138,811,495,1392,12,03T2EJZHCI8YGZVR8TR3,1/1/2020 22:19:33.265,1,,40.788045311493406,-73.9744015213306
1165,A8NMM0NXN9JIT,42,7,477,753,478,753,8,03T2EJZHCI8YGZVR8TR3,1/1/2020 22:19:33.265,1,,40.78813399713271,-73.9744777150088
1167,A2EED3HLTA96CP,212,26,197,45,452,424,10,NQC33GKW1SLHLVWI5BJY,1/1/2020 22:19:46.98,1,,40.800149747694796,-73.96779619836316
1168,A2EED3HLTA96CP,212,13,186,517,466,1220,10,NQC33GKW1SLHLVWI5BJY,1/1/2020 22:19:46.98,1,,40.80000269022724,-73.96784382420665
1169,A9LXSGXZM4IJE,48,19,8,413,315,1577,7,DM3I0CR5LNP72SSLV7EU,1/1/2020 22:19:57.346,1,,40.79092088083261,-73.97420499747795
1174,A3AJE1ORZMFDON,298,3,232,941,482,1051,14,1PFMVPSD0AIKN8ECWUP7,1/1/2020 22:20:23.559,1,,40.78243251136009,-73.97534186301978
1175,A1KL6MRIHQFJND,229,5,124,546,399,992,11,HWSLICO895J3HFLVK8AL,1/1/2020 22:20:38.44,1,,40.807147301127884,-73.96484179646234
1176,A213MWROVZM4HA,72,21,124,381,494,911,12,3AYK6AWMN4QJTLMY99ZL,1/1/2020 22:20:52.858,1,,40.79230645676235,-73.97319117341861
1179,A3NLEBJ514X9KD,147,26,202,271,461,1051,39,1707614O8P0OO6HLA3Q4,1/1/2020 22:21:07.127,1,,40.79755673591876,-73.9693574734456
1180,A3NLEBJ514X9KD,147,26,206,1058,478,1459,36,1707614O8P0OO6HLA3Q4,1/1/2020 22:21:07.127,1,,40.79745564710084,-73.96943204856734
1181,A3NLEBJ514X9KD,147,4,206,1466,471,1734,4,1707614O8P0OO6HLA3Q4,1/1/2020 22:21:07.127,1,,40.79738886859902,-73.96948131232377
1177,ALZUF0J43BEO3,122,17,178,1673,547,1223,11,IM7FP2RWUY6QMJ0Q5A3B,1/1/2020 22:21:03.864,1,,40.79466390613591,-73.97107873018697
1178,ALZUF0J43BEO3,122,8,86,1218,536,763,17,IM7FP2RWUY6QMJ0Q5A3B,1/1/2020 22:21:03.864,1,,40.794822763877114,-73.97091024043868
1182,A2EKQPPOBSXLQI,199,7,494,1212,184,1534,5,DEB34RFT4XCA9UU7O7C1,1/1/2020 22:21:31.551,1,,40.798071653391,-73.96959958366206
1183,A3NTNVS05946M0,171,7,202,482,572,859,7,BSLF5DWPH4YDOKLVIF0X,1/1/2020 22:21:36.737,1,,40.799785510828336,-73.96848505361721
1184,A3FCYUTV0X0Z6U,184,6,210,285,637,1558,14,X60XHW6SJJL8MYE3BV5O,1/1/2020 22:21:42.173,1,,40.798802641098845,-73.96907509448896
1185,A39MY9AYB12RYW,24,6,148,584,519,839,4,M75UCF8GI88IX5FZU5SP,1/1/2020 22:21:48.387,1,,40.786823756424084,-73.97543815309061
1186,A39MY9AYB12RYW,24,6,140,845,506,1085,8,M75UCF8GI88IX5FZU5SP,1/1/2020 22:21:48.387,1,,40.78678494870233,-73.97546656224593
1189,A1GH2U2HQ28U1Q,250,6,221,131,540,595,9,DTYL7OCW4LZKBE3BCZLY,1/1/2020 22:22:07.782,0,,40.8048440374496,-73.96652074552986
1190,A1GH2U2HQ28U1Q,250,26,3,1166,462,2002,13,DTYL7OCW4LZKBE3BCZLY,1/1/2020 22:22:07.782,0,,40.80501130385966,-73.96640069358386
1192,A3BGUTC6NQ6A44,21,6,163,1553,506,983,13,49EL9VWO75NWCSGXWLO3,1/1/2020 22:22:15.585,1,,40.786012950190354,-73.97602925107611
1193,A3BGUTC6NQ6A44,21,17,502,981,129,400,12,49EL9VWO75NWCSGXWLO3,1/1/2020 22:22:15.585,1,,40.786086066070055,-73.97597565821529
1194,A3BGUTC6NQ6A44,21,6,201,1556,509,2003,3,49EL9VWO75NWCSGXWLO3,1/1/2020 22:22:15.585,1,,40.7859251528716,-73.97609364042539
1195,A28RPI5Z29NIWZ,225,19,147,590,539,1033,42,G3VB547SQVMUUXZTGKQH,1/1/2020 22:22:16.867,1,,40.80769068010124,-73.96444293372257
1196,A3FCYUTV0X0Z6U,133,8,119,769,540,1112,11,9WSBED1P8GQWJKDSKRI1,1/1/2020 22:22:32.703,1,,40.79557572904919,-73.97079914957237
1197,A3FCYUTV0X0Z6U,133,3,107,1177,488,1588,14,9WSBED1P8GQWJKDSKRI1,1/1/2020 22:22:32.703,1,,40.7955109826751,-73.97084633443617
1199,A3NTNVS05946M0,262,17,170,413,473,1213,10,UA5YVL3R7MKSZ1PRCVVV,1/1/2020 22:22:40.8,1,,40.78698121396544,-73.972020660353
1198,ALZUF0J43BEO3,131,8,115,348,493,970,34,7M0X3MCMCC8N1XCPO6G7,1/1/2020 22:22:36.977,1,,40.79543920564748,-73.97089863892576
1202,A10GO3Y1CD5K3Q,122,17,81,1272,435,1563,2,0XNOXG10TV5ZDSMPBQZ9,1/1/2020 22:22:49.627,1,,40.794675605359195,-73.97106796612762
1206,A18H3EK547GHD4,22,21,111,211,497,801,15,CI1O85SV2H6QDWYHE289,1/1/2020 22:22:58.594,1,,40.78666896882089,-73.97555141871767
1207,A2EKQPPOBSXLQI,248,26,424,302,158,739,19,DD0ZLXGBZV58IV54TRPC,1/1/2020 22:23:11.096,1,,40.805057208749574,-73.96636685806375
1208,A2EKQPPOBSXLQI,248,6,461,1069,217,1513,5,DD0ZLXGBZV58IV54TRPC,1/1/2020 22:23:11.096,1,,40.805165866602316,-73.96628822261603
1209,A10GO3Y1CD5K3Q,13,14,220,661,531,1112,14,2IX5HZECVM1C0OHT7MM3,1/1/2020 22:23:40.811,1,,40.78522950302305,-73.97660513215395
1210,A10GO3Y1CD5K3Q,13,22,223,1150,522,1544,1,2IX5HZECVM1C0OHT7MM3,1/1/2020 22:23:40.811,1,,40.785172374714875,-73.97664679842202
1211,AOQIN4AGBL85L,230,3,150,267,238,1068,24,F74WCUTQOLBEIAYP22XK,1/1/2020 22:24:00.308,1,,40.80702426165677,-73.96494189024652
1216,A10GO3Y1CD5K3Q,296,7,186,844,496,1134,4,E53M8OESM2107Z3FYUA6,1/1/2020 22:24:33.275,1,,40.78253787534366,-73.97526528985313
1039,ANAFNJUX1C8NB,73,17,184,1365,518,1639,9,UKIYJDSUKEL39MI1SMUH,1/1/2020 21:41:19.174,0,,40.79239441195388,-73.97312715356131
1040,ANAFNJUX1C8NB,73,17,193,1656,489,1929,23,UKIYJDSUKEL39MI1SMUH,1/1/2020 21:41:19.174,0,,40.79233903609986,-73.97316745819077
1219,A285CT5UNFIK03,285,22,187,306,432,494,22,BUEWK7413ALLVBQS8DXM,1/1/2020 22:26:13.668,1,,40.783896427749774,-73.97427129872074
1224,A1BAT5O7WVAFPW,85,8,192,1198,416,1636,18,XWF7XZ7SQ7O86C31VORO,1/1/2020 22:26:34.115,1,,40.79311768384011,-73.97259635541151
1225,AJUI32V3AFBLE,134,6,70,266,512,756,22,T1L9CT7BVMOXITHMVEDE,1/1/2020 22:27:20.74,1,,40.79566723936855,-73.9706041722695
1226,AJUI32V3AFBLE,134,4,67,758,522,1119,14,T1L9CT7BVMOXITHMVEDE,1/1/2020 22:27:20.74,1,,40.79559622566708,-73.97078421106215
1227,AJUI32V3AFBLE,134,26,120,1134,526,1507,19,T1L9CT7BVMOXITHMVEDE,1/1/2020 22:27:20.74,1,,40.79554030163411,-73.9708249694781
1228,AJUI32V3AFBLE,134,26,124,1515,523,1876,11,T1L9CT7BVMOXITHMVEDE,1/1/2020 22:27:20.74,1,,40.795468348861625,-73.97087740203436
1229,A2GXKPQB64DZC1,269,6,216,949,479,1347,30,XZK9ICPO6GE9KZU8IROM,1/1/2020 22:27:33.702,1,,40.78569549162647,-73.97295683332462
1230,A2GXKPQB64DZC1,269,17,198,671,483,877,12,XZK9ICPO6GE9KZU8IROM,1/1/2020 22:27:33.702,1,,40.78564687310501,-73.97299240122109
1231,A1Q4N7ZTNI9IKX,13,26,134,585,522,1078,23,EEBXC9K4N89BFSXC06SO,1/1/2020 22:27:56.574,1,,40.78523631010209,-73.97660015990486
1232,A285CT5UNFIK03,212,6,168,507,472,1113,23,TSIGWKTNHVERYW0NGOWD,1/1/2020 22:28:02.082,1,,40.800013080917154,-73.96784045010808
1233,AUKAQ17894HDP,48,14,422,308,84,967,2,2AVQTBGWLLX8U044FCKK,1/1/2020 22:28:05.761,1,,40.79097075036871,-73.97416873816941
1234,AUKAQ17894HDP,48,20,450,1139,110,1673,3,2AVQTBGWLLX8U044FCKK,1/1/2020 22:28:05.761,1,,40.790864623868465,-73.97424590097896
1235,A285CT5UNFIK03,133,6,76,357,497,796,30,56VS9IZKMS3SQNFUNB82,1/1/2020 22:30:34.495,1,,40.795632566607914,-73.97075772476481
1236,A285CT5UNFIK03,133,4,80,796,505,1101,10,56VS9IZKMS3SQNFUNB82,1/1/2020 22:30:34.495,1,,40.79557458859117,-73.97079998077017
1237,A285CT5UNFIK03,133,26,115,1148,513,1545,10,56VS9IZKMS3SQNFUNB82,1/1/2020 22:30:34.495,1,,40.79551671875568,-73.97084215450874
1238,A285CT5UNFIK03,133,26,140,1551,516,1697,16,56VS9IZKMS3SQNFUNB82,1/1/2020 22:30:34.495,1,,40.795466825506814,-73.9708785121151
1240,A3R4SD33QQVAJX,253,5,269,700,503,1536,10,8N1C7PNO2WH8WA3PKKZF,1/1/2020 22:30:58.041,1,,40.78796981671735,-73.97129880476855
1241,A3R4SD33QQVAJX,41,6,286,1060,510,1357,12,IBMC15WUZT7KMY12XP6V,1/1/2020 22:31:40.209,1,,40.78800463780819,-73.97457200470558
1242,A3R4SD33QQVAJX,281,5,254,911,514,1440,10,X6ID0R11H364E5XICQ91,1/1/2020 22:32:23.845,1,,40.784453915049426,-73.97386310361648
1243,A17SRXUZ1ZWLMM,199,26,114,1237,445,1568,17,5YQ8HG27SBCU73RUA0QF,1/1/2020 22:35:04.377,1,,40.79807448457953,-73.96959753891478
1244,A17SRXUZ1ZWLMM,199,15,141,880,436,1179,6,5YQ8HG27SBCU73RUA0QF,1/1/2020 22:35:04.377,1,,40.798042190961596,-73.96962086208329
1245,A17SRXUZ1ZWLMM,117,3,151,527,430,931,21,AWA6WOF280AX0345OPD4,1/1/2020 22:36:19.604,1,,40.794684909217764,-73.97105940596227
1246,AYTPMELOHEG9M,22,6,127,252,434,739,8,PL64GE6HRN1Z6V9L83J0,1/1/2020 23:54:26.355,1,,40.7866707134776,-73.97555014544336
1249,A28QUR0QYD2WI7,4,8,276,1211,432,1377,18,QPGG5VO8RKUUNY1L7PX8,1/1/2020 23:57:41.917,1,,40.78359601500336,-73.97751134947349
1250,A14G186QB7T5QB,71,26,200,399,522,1118,36,WMOAGSX9ATLTNDED1GPX,2/1/2020 00:01:52.739,1,,40.79211130549443,-73.97333331867331
1251,A14G186QB7T5QB,71,26,217,219,518,390,22,WMOAGSX9ATLTNDED1GPX,2/1/2020 00:01:52.739,1,,40.79219303404953,-73.97327378882036
1252,A2SUDCYQHO8Q8G,171,26,319,188,591,921,24,RJD3Q2WE8AIAT5DKUJPN,2/1/2020 00:03:14.598,1,,40.799769912982605,-73.96849322181325
1253,AKVRR13UML55Y,281,8,130,888,532,1266,24,O0G7DYQFL0VCHTU45E2O,2/1/2020 00:03:28.048,1,,40.784446185908045,-73.97386874990482
1254,AKVRR13UML55Y,281,8,131,1446,556,1806,16,O0G7DYQFL0VCHTU45E2O,2/1/2020 00:03:28.048,1,,40.784496163469036,-73.97383227331389
1255,AKVRR13UML55Y,281,8,123,110,544,513,30,O0G7DYQFL0VCHTU45E2O,2/1/2020 00:03:28.048,1,,40.78437413363005,-73.97392134208505
1257,A2SUDCYQHO8Q8G,94,3,198,333,496,889,44,V3H86IPYJ9JVIOTVM4LA,2/1/2020 00:05:47.187,1,,40.793425014909346,-73.9723718321116
1258,A2SUDCYQHO8Q8G,94,26,217,950,497,1272,19,V3H86IPYJ9JVIOTVM4LA,2/1/2020 00:05:47.187,1,,40.79335351844635,-73.97242296542014
1259,A31LNRQZVGM1R6,228,19,150,438,551,1566,6,S8AFF8CZDBVB7N8UTRUN,2/1/2020 00:22:06.87,1,,40.80751663945533,-73.9645827820637
1264,A19DYGQUQX6FWQ,230,19,630,939,630,939,18,PDYB1443HP2JJ0BEBY84,2/1/2020 00:46:52.48,1,,40.8070561559112,-73.96491798553276
1265,A19DYGQUQX6FWQ,230,19,124,588,532,1408,11,PDYB1443HP2JJ0BEBY84,2/1/2020 00:46:52.48,1,,40.80706272654407,-73.96491306678654
1266,A19DYGQUQX6FWQ,23,6,212,1081,578,1486,13,NZCDLRRIMR051EVMEJJ3,2/1/2020 00:48:13.844,1,,40.78662364116679,-73.97558449945902
1268,AK3DF1BXS8DSM,253,22,264,1274,537,1528,38,7V3XM0QTII22XIYBDFE0,2/1/2020 00:52:51.094,1,,40.78800909196251,-73.97127019405487
1269,AK3DF1BXS8DSM,122,6,69,783,368,1221,14,BQ8VP4DHG4LUYZ4AFBAJ,2/1/2020 00:54:14.075,1,,40.794818198901886,-73.97091344979773
1271,A28QUR0QYD2WI7,122,7,88,785,532,1217,12,RXUPR8IFNRL8E21HRVYY,2/1/2020 00:55:28.475,1,,40.79481859567467,-73.9709131708507
1272,A28QUR0QYD2WI7,122,17,165,1238,550,1679,19,RXUPR8IFNRL8E21HRVYY,2/1/2020 00:55:28.475,1,,40.794659824656485,-73.97108248541804
1273,A3RZT0M7E0TXZ7,63,10,494,961,152,409,41,3LT6NQWVJU8I38APZNRD,2/1/2020 01:06:59.083,1,,40.79188519889897,-73.97350082686636
1274,A3RZT0M7E0TXZ7,63,26,164,1055,507,1369,14,3LT6NQWVJU8I38APZNRD,2/1/2020 01:06:59.083,1,,40.791813259382984,-73.97355257156632
1275,A3RZT0M7E0TXZ7,63,26,156,1363,534,1675,29,3LT6NQWVJU8I38APZNRD,2/1/2020 01:06:59.083,1,,40.791765241652755,-73.97358711493348
1276,A3RZT0M7E0TXZ7,63,26,154,1679,520,1959,14,3LT6NQWVJU8I38APZNRD,2/1/2020 01:06:59.083,1,,40.791695232535226,-73.97363743661951
436,AKEPGNEGFNLZ5,246,16,208,714,477,939,25,6BVWAGIXTXNB3KAF47BZ,1/1/2020 20:57:27.832,1,,40.805319742775026,-73.96617695700775
250,AHEV3HZNQPO5S,8,6,241,700,414,1345,22,A5U4NXR99EZM90RAFH9J,1/1/2020 20:50:56.157,1,,40.78429830243811,-73.97727811545717
626,A1Q8PPQQCWGY0D,250,10,241,241,499,516,44,94OAVUZDWBI06CZUI2LP,1/1/2020 21:04:35.167,1,,40.80484665270535,-73.96651881561367
998,A1TVJ4HKOOIL6L,187,3,180,1290,488,2003,30,Y4FVVHOPT0Y6P24KP4QG,1/1/2020 21:35:43.497,1,,40.79879042589251,-73.96908398435887
21,A21PWJPVJK4PGD,8,6,102,1159,316,687,4,G1PP8UBVHEAGICQ30R89,1/1/2020 20:44:31.716,1,,40.784310795264865,-73.97726897319697
320,A2KAGFQU28JY43,50,8,297,1001,578,1616,17,CVO5BY9EE1877FQKE2WU,1/1/2020 20:53:08.946,1,,40.791031424909534,-73.97412462272202
